Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,City,Quantity,Sales,Profit
ORD02657,12-07-2025,CUST1515,Paul Keller,Notebook,Office Supplies,South,Pune,4,400,107.4
ORD02658,08-11-2024,CUST1012,Jeffrey Baldwin,Monitor,Electronics,North,Mumbai,6,72000,13053.55
ORD02659,01-06-2025,CUST1293,Timothy Orr,Mouse,Electronics,North,Kolkata,7,3500,742.53
ORD02660,17-09-2024,CUST1938,Connie Scott,Desk,Furniture,East,Pune,3,45000,4683.49
ORD02661,28-06-2025,CUST1215,Steven Martinez,Chair,Furniture,East,Mumbai,7,49000,8968.13
ORD02662,19-07-2025,CUST1109,Joseph Swanson,Printer,Office Supplies,North,Chennai,4,36000,3492.73
ORD02663,12-04-2025,CUST1983,Michael Wiggins,Monitor,Electronics,East,Kolkata,2,24000,2837.7
ORD02664,08-12-2025,CUST1613,Pamela Burke,Notebook,Office Supplies,North,Pune,3,300,110.78
ORD02665,16-05-2024,CUST1857,Jamie Love,Desk,Furniture,West,Mumbai,8,120000,15080.62
ORD02666,16-09-2024,CUST1385,Jane May,Chair,Furniture,South,Delhi,8,56000,15520.6
ORD02667,28-06-2024,CUST1274,Savannah Stokes,Mouse,Electronics,South,Ahmedabad,7,3500,867.24
ORD02668,29-08-2024,CUST1243,Brian Miller,Monitor,Electronics,North,Bengaluru,8,96000,11486.02
ORD02669,09-06-2024,CUST1966,Patrick Pineda,Mouse,Electronics,South,Bengaluru,8,4000,631.88
ORD02670,04-05-2024,CUST1045,Audrey Richardson,Laptop,Electronics,North,Delhi,4,200000,28824.12
ORD02671,03-01-2024,CUST1016,Tiffany Ray,Keyboard,Electronics,North,Kolkata,4,4800,773.22
ORD02672,16-02-2024,CUST1931,Antonio Nichols,Printer,Office Supplies,North,Hyderabad,7,63000,5844.14
ORD02673,26-03-2024,CUST1837,Veronica Flores,Notebook,Office Supplies,East,Ahmedabad,2,200,42.4
ORD02674,22-10-2024,CUST1063,Michael Hogan,Desk,Furniture,South,Pune,7,105000,14844.26
ORD02675,28-03-2024,CUST1603,Lindsay Walker,Desk,Furniture,North,Hyderabad,4,60000,7809.78
ORD02676,17-07-2025,CUST1656,Joshua Murray,Chair,Furniture,South,Ahmedabad,7,49000,14330.33
ORD02677,25-08-2025,CUST1323,Tommy Hood,Desk,Furniture,North,Delhi,5,75000,8506.81
ORD02678,18-01-2024,CUST1468,Mr. Kyle Thomas DDS,Laptop,Electronics,West,Bengaluru,4,200000,41040.04
ORD02679,12-10-2024,CUST1966,Michele George,Laptop,Electronics,East,Kolkata,6,300000,64282.78
ORD02680,06-12-2025,CUST1047,William Martinez,Printer,Office Supplies,West,Kolkata,2,18000,1617.92
ORD02681,16-03-2024,CUST1013,Michelle Mendoza DVM,Notebook,Office Supplies,West,Chennai,7,700,180.85
ORD02682,21-12-2025,CUST1860,Michael Bennett DVM,Chair,Furniture,South,Pune,2,14000,3938.81
ORD02683,12-04-2024,CUST1408,Ronald Clark,Laptop,Electronics,East,Hyderabad,8,400000,73799.45
ORD02684,29-07-2025,CUST1778,Rita Graves,Laptop,Electronics,South,Kolkata,1,50000,8283.33
ORD02685,24-05-2024,CUST1386,Sean White,Notebook,Office Supplies,West,Bengaluru,4,400,105.18
ORD02686,24-06-2025,CUST1239,Mr. William Hopkins,Notebook,Office Supplies,West,Mumbai,8,800,281.03
ORD02687,15-03-2024,CUST1372,Wendy Kelley,Printer,Office Supplies,North,Chennai,8,72000,8416.47
ORD02688,20-03-2024,CUST1583,Michael Mooney,Notebook,Office Supplies,West,Kolkata,3,300,82.6
ORD02689,30-03-2024,CUST1135,Jeanne Rose,Laptop,Electronics,West,Chennai,4,200000,27932.49
ORD02690,05-11-2024,CUST1080,Michael Lee,Printer,Office Supplies,North,Chennai,3,27000,2505.83
ORD02691,04-01-2025,CUST1343,Jennifer Anderson,Keyboard,Electronics,East,Mumbai,2,2400,561.78
ORD02692,24-12-2025,CUST1092,Lauren Trujillo,Printer,Office Supplies,South,Hyderabad,8,72000,7013.89
ORD02693,17-03-2024,CUST1098,Michelle Ellis,Chair,Furniture,South,Pune,7,49000,13000.61
ORD02694,22-03-2025,CUST1272,Chad Dominguez,Mouse,Electronics,South,Bengaluru,7,3500,973.26
ORD02695,24-08-2025,CUST1076,Charles Robinson,Keyboard,Electronics,West,Delhi,8,9600,1729.08
ORD02696,15-05-2024,CUST1107,Nancy Smith,Chair,Furniture,East,Pune,6,42000,9028.33
ORD02697,16-02-2024,CUST1326,Laura Gregory,Desk,Furniture,West,Bengaluru,8,120000,17280.91
ORD02698,10-01-2025,CUST1508,Brittany Clements MD,Laptop,Electronics,North,Delhi,3,150000,20946.52
ORD02699,12-08-2024,CUST1947,Tammy Davis,Laptop,Electronics,East,Kolkata,2,100000,19426.88
ORD02700,04-08-2024,CUST1847,Catherine Williams,Chair,Furniture,South,Pune,1,7000,1707.33
ORD02701,27-07-2025,CUST1625,Miss Leslie Booker,Printer,Office Supplies,East,Pune,3,27000,2705.02
ORD02702,16-06-2025,CUST1667,Jennifer Johnson,Laptop,Electronics,South,Bengaluru,1,50000,6780.38
ORD02703,19-05-2024,CUST1429,John Watts,Chair,Furniture,North,Kolkata,8,56000,11819.11
ORD02704,01-03-2024,CUST1805,Marissa Bennett,Desk,Furniture,East,Delhi,1,15000,1779.99
ORD02705,02-01-2024,CUST1625,Rebecca Barrett,Mouse,Electronics,South,Hyderabad,2,1000,229.82
ORD02706,13-03-2025,CUST1082,Sharon Santos,Mouse,Electronics,North,Chennai,2,1000,195.58
ORD02707,06-08-2025,CUST1139,Matthew Richardson,Monitor,Electronics,South,Delhi,8,96000,10539.99
ORD02708,16-03-2025,CUST1607,Bradley Burns,Laptop,Electronics,East,Delhi,8,400000,53462.02
ORD02709,18-12-2025,CUST1849,Katrina Johnson,Laptop,Electronics,North,Pune,8,400000,61477.59
ORD02710,23-10-2025,CUST1144,Laura Hill,Desk,Furniture,West,Kolkata,5,75000,7525.82
ORD02711,01-09-2025,CUST1263,Rebecca White,Monitor,Electronics,East,Hyderabad,7,84000,11425.28
ORD02712,31-03-2024,CUST1982,Mr. Jeffrey Duncan,Mouse,Electronics,South,Hyderabad,7,3500,925.39
ORD02713,25-03-2024,CUST1218,Arthur Stout,Monitor,Electronics,North,Delhi,5,60000,10679.06
ORD02714,26-12-2024,CUST1793,Cathy Hess,Chair,Furniture,West,Ahmedabad,6,42000,7636.04
ORD02715,30-10-2024,CUST1218,Justin Herrera,Keyboard,Electronics,East,Hyderabad,2,2400,470.86
ORD02716,04-06-2024,CUST1430,Katherine Stone,Chair,Furniture,North,Kolkata,4,28000,6317.06
ORD02717,15-03-2025,CUST1458,Michelle Tyler,Chair,Furniture,South,Ahmedabad,7,49000,8861.05
ORD02718,30-05-2025,CUST1199,Paul Sheppard,Chair,Furniture,East,Bengaluru,5,35000,11012.48
ORD02719,07-10-2025,CUST1992,Catherine George,Desk,Furniture,East,Kolkata,4,60000,6692.94
ORD02720,24-02-2024,CUST1456,Justin Mcbride,Keyboard,Electronics,West,Pune,1,1200,215.64
ORD02721,26-09-2025,CUST1343,Carl Harris,Laptop,Electronics,East,Mumbai,7,350000,57712.01
ORD02722,01-08-2025,CUST1187,Justin York,Desk,Furniture,North,Delhi,7,105000,10025.49
ORD02723,20-05-2025,CUST1644,William Hunter,Desk,Furniture,East,Delhi,6,90000,8254.27
ORD02724,26-03-2024,CUST1102,Joshua Henderson,Mouse,Electronics,West,Kolkata,4,2000,334.33
ORD02725,29-10-2024,CUST1721,April Turner,Mouse,Electronics,West,Kolkata,1,500,86.39
ORD02726,25-01-2024,CUST1415,Kelly Patton,Laptop,Electronics,East,Ahmedabad,3,150000,21624.68
ORD02727,26-03-2024,CUST1698,Jill Ray,Desk,Furniture,South,Delhi,5,75000,10072.62
ORD02728,17-11-2024,CUST1803,Kelly Andersen,Mouse,Electronics,East,Delhi,3,1500,267.08
ORD02729,17-12-2025,CUST1941,Joshua Clark,Laptop,Electronics,North,Mumbai,3,150000,32830.89
ORD02730,06-07-2024,CUST1928,Robert Young,Desk,Furniture,East,Pune,2,30000,3248.48
ORD02731,16-10-2024,CUST1044,Elijah Wall,Printer,Office Supplies,West,Mumbai,6,54000,3883.65
ORD02732,19-04-2025,CUST1609,Lindsey Robinson,Printer,Office Supplies,North,Chennai,4,36000,4344.17
ORD02733,13-11-2025,CUST1769,Carl Dean,Desk,Furniture,North,Delhi,1,15000,2246.53
ORD02734,24-11-2025,CUST1636,David James,Laptop,Electronics,South,Pune,7,350000,54980.56
ORD02735,15-08-2025,CUST1121,Jennifer Miller,Laptop,Electronics,North,Pune,4,200000,40104.63
ORD02736,07-08-2024,CUST1438,Jeffery Neal,Desk,Furniture,North,Pune,3,45000,6818.11
ORD02737,03-10-2025,CUST1628,Andrea Oconnor,Mouse,Electronics,North,Ahmedabad,2,1000,225.64
ORD02738,02-01-2025,CUST1354,Melissa Lee MD,Desk,Furniture,South,Chennai,3,45000,6889.9
ORD02739,01-02-2025,CUST1072,Samantha Jacobs,Desk,Furniture,North,Delhi,3,45000,3928.08
ORD02740,14-08-2025,CUST1013,Christian Riddle,Notebook,Office Supplies,North,Kolkata,8,800,249.99
ORD02741,31-01-2025,CUST1734,Alexander Munoz,Notebook,Office Supplies,West,Hyderabad,1,100,22.33
ORD02742,04-09-2024,CUST1490,Caleb Rodriguez,Chair,Furniture,East,Bengaluru,1,7000,2042.21
ORD02743,22-10-2024,CUST1314,Andrea Bowman,Monitor,Electronics,East,Ahmedabad,4,48000,7503.59
ORD02744,14-04-2025,CUST1386,Gavin Nelson,Laptop,Electronics,South,Chennai,1,50000,8420.2
ORD02745,10-10-2025,CUST1356,Courtney Smith,Desk,Furniture,North,Mumbai,1,15000,1495.4
ORD02746,16-11-2024,CUST1261,Wayne Gray,Printer,Office Supplies,South,Kolkata,4,36000,4648.4
ORD02747,04-07-2025,CUST1260,Timothy Thompson,Keyboard,Electronics,South,Delhi,5,6000,916.15
ORD02748,14-08-2024,CUST1315,Elizabeth Nicholson,Keyboard,Electronics,East,Mumbai,3,3600,598.54
ORD02749,02-02-2024,CUST1585,Joseph Graves PhD,Mouse,Electronics,North,Kolkata,1,500,125.66
ORD02750,14-10-2025,CUST1782,Lisa Mosley,Laptop,Electronics,West,Pune,6,300000,45714.84
ORD02751,29-04-2024,CUST1090,Travis Price,Monitor,Electronics,West,Kolkata,1,12000,1423.58
ORD02752,23-09-2025,CUST1949,Patrick Faulkner,Printer,Office Supplies,North,Pune,4,36000,4236.29
ORD02753,30-07-2025,CUST1569,Linda Atkinson,Desk,Furniture,West,Chennai,8,120000,12966.48
ORD02754,30-08-2025,CUST1789,Cameron Smith,Keyboard,Electronics,West,Pune,2,2400,385.25
ORD02755,03-09-2024,CUST1429,Brittney Martinez,Keyboard,Electronics,South,Delhi,7,8400,1222.8
ORD02756,17-06-2025,CUST1191,Nicolas Brown,Keyboard,Electronics,North,Pune,8,9600,1770.29
ORD02757,12-12-2025,CUST1610,Vanessa Zimmerman,Printer,Office Supplies,South,Delhi,8,72000,8884.49
ORD02758,18-12-2024,CUST1862,Lee Mann,Printer,Office Supplies,South,Ahmedabad,2,18000,1358.1
ORD02759,18-12-2025,CUST1980,William Lindsey,Laptop,Electronics,South,Mumbai,3,150000,21962.53
ORD02760,21-06-2025,CUST1804,Desiree Patterson,Keyboard,Electronics,North,Hyderabad,2,2400,437.54
ORD02761,20-03-2025,CUST1108,Sierra Cervantes,Laptop,Electronics,North,Kolkata,6,300000,56123.61
ORD02762,17-07-2025,CUST1083,Scott Meza,Monitor,Electronics,East,Hyderabad,6,72000,9713.41
ORD02763,06-04-2024,CUST1390,Erik Davis,Printer,Office Supplies,North,Delhi,3,27000,3030.44
ORD02764,17-12-2025,CUST1618,Nicholas Duffy,Desk,Furniture,South,Mumbai,4,60000,7108.2
ORD02765,18-08-2025,CUST1491,Anthony Paul,Notebook,Office Supplies,South,Pune,3,300,90.46
ORD02766,04-11-2025,CUST1098,Katherine Baxter,Desk,Furniture,South,Bengaluru,5,75000,10977.66
ORD02767,30-06-2024,CUST1564,Jessica Romero,Printer,Office Supplies,South,Pune,3,27000,1891.98
ORD02768,08-06-2024,CUST1060,Karen Robertson,Keyboard,Electronics,East,Mumbai,4,4800,749.92
ORD02769,12-10-2024,CUST1670,Dr. Melissa Sullivan DDS,Chair,Furniture,South,Bengaluru,5,35000,8683.19
ORD02770,03-01-2025,CUST1591,Nichole Klein,Mouse,Electronics,South,Delhi,2,1000,209.63
ORD02771,11-10-2025,CUST1212,Nicole Sanchez,Keyboard,Electronics,North,Pune,1,1200,186.37
ORD02772,13-05-2024,CUST1734,Tiffany Morrow,Keyboard,Electronics,West,Hyderabad,4,4800,1162.97
ORD02773,15-04-2024,CUST1249,Kelsey Lynch,Desk,Furniture,East,Ahmedabad,3,45000,6033.27
ORD02774,03-03-2025,CUST1343,Traci Craig,Laptop,Electronics,North,Kolkata,3,150000,27054.08
ORD02775,29-11-2025,CUST1844,Kelly Walker,Chair,Furniture,North,Chennai,7,49000,10023.25
ORD02776,30-12-2024,CUST1407,Ryan Palmer,Monitor,Electronics,North,Ahmedabad,8,96000,14027.77
ORD02777,29-10-2025,CUST1165,Jenny Gray,Keyboard,Electronics,North,Kolkata,2,2400,532.93
ORD02778,14-09-2025,CUST1041,Brian Sloan,Mouse,Electronics,South,Ahmedabad,8,4000,773.63
ORD02779,08-07-2025,CUST1840,Joshua Miranda,Mouse,Electronics,East,Mumbai,1,500,94.4
ORD02780,04-08-2025,CUST1083,Edwin Carter,Notebook,Office Supplies,South,Mumbai,7,700,167.44
ORD02781,27-02-2024,CUST1375,Oscar Carroll,Notebook,Office Supplies,West,Chennai,8,800,170.01
ORD02782,11-02-2024,CUST1392,Eric Fitzpatrick,Notebook,Office Supplies,South,Kolkata,7,700,205.02
ORD02783,07-02-2025,CUST1370,Samantha Johnson,Keyboard,Electronics,East,Delhi,2,2400,500.25
ORD02784,17-09-2024,CUST1307,Luke Freeman,Chair,Furniture,North,Hyderabad,5,35000,10213.72
ORD02785,02-12-2025,CUST1313,Luis Murphy,Notebook,Office Supplies,South,Ahmedabad,7,700,270.44
ORD02786,24-10-2025,CUST1619,Aaron Zamora,Notebook,Office Supplies,West,Bengaluru,6,600,126.92
ORD02787,21-06-2024,CUST1394,Henry Garcia,Printer,Office Supplies,South,Kolkata,4,36000,2799.67
ORD02788,30-05-2024,CUST1261,Bradley Robertson Jr.,Mouse,Electronics,South,Kolkata,2,1000,193.01
ORD02789,22-07-2025,CUST1712,John Moore,Keyboard,Electronics,East,Pune,6,7200,1820.88
ORD02790,09-06-2025,CUST1651,Courtney Foster,Keyboard,Electronics,North,Hyderabad,2,2400,531.6
ORD02791,02-09-2024,CUST1741,Jeffrey White,Mouse,Electronics,East,Mumbai,7,3500,607.15
ORD02792,27-07-2025,CUST1346,Ashley Gonzales,Notebook,Office Supplies,South,Bengaluru,5,500,124.85
ORD02793,10-07-2024,CUST1910,Candice Gomez,Chair,Furniture,East,Delhi,8,56000,17982.51
ORD02794,23-09-2024,CUST1972,Ian Harrell,Desk,Furniture,South,Delhi,4,60000,6011.62
ORD02795,09-01-2025,CUST1868,Colton Williams,Monitor,Electronics,West,Kolkata,2,24000,2689.96
ORD02796,30-09-2024,CUST1378,Patrick Santana,Laptop,Electronics,West,Kolkata,6,300000,69556.47
ORD02797,09-04-2025,CUST1411,Cristian Mendoza,Chair,Furniture,East,Chennai,8,56000,12578.93
ORD02798,23-03-2025,CUST1379,Deborah Fisher,Monitor,Electronics,West,Pune,6,72000,13826.51
ORD02799,31-08-2025,CUST1795,Rebecca Klein,Notebook,Office Supplies,West,Mumbai,7,700,264.33
ORD02800,09-05-2024,CUST1080,Phillip Macias,Notebook,Office Supplies,South,Chennai,4,400,149.23
ORD02801,15-12-2025,CUST1930,Tammy Cameron,Chair,Furniture,North,Chennai,6,42000,7489.39
ORD02802,08-07-2024,CUST1778,Brian Rodriguez,Chair,Furniture,West,Bengaluru,2,14000,4161.01
ORD02803,10-02-2025,CUST1309,Christopher Porter,Desk,Furniture,West,Bengaluru,6,90000,11290.64
ORD02804,09-10-2024,CUST1139,Cynthia Gregory,Mouse,Electronics,South,Chennai,4,2000,311.58
ORD02805,05-05-2024,CUST1955,William Mclaughlin,Mouse,Electronics,East,Delhi,5,2500,444.93
ORD02806,10-06-2024,CUST1963,Dylan Tucker,Chair,Furniture,West,Mumbai,4,28000,5940.81
ORD02807,06-08-2024,CUST1735,Danielle Hernandez,Chair,Furniture,North,Hyderabad,6,42000,12932.62
ORD02808,13-04-2025,CUST1231,Danielle Wang,Notebook,Office Supplies,North,Delhi,4,400,131.36
ORD02809,27-06-2025,CUST1841,Wendy Wright,Laptop,Electronics,East,Bengaluru,2,100000,17953.37
ORD02810,16-07-2025,CUST1457,Christina Mccarthy,Keyboard,Electronics,North,Pune,2,2400,358.87
ORD02811,04-11-2025,CUST1286,Meredith Shaw,Desk,Furniture,South,Kolkata,3,45000,4457.53
ORD02812,27-11-2025,CUST1666,Willie Garza,Printer,Office Supplies,West,Delhi,5,45000,3871.06
ORD02813,16-06-2024,CUST1890,Crystal Anderson,Mouse,Electronics,North,Kolkata,8,4000,718.43
ORD02814,31-03-2025,CUST1473,William Hickman,Desk,Furniture,West,Bengaluru,3,45000,4501.11
ORD02815,20-02-2025,CUST1192,Luis Davis,Notebook,Office Supplies,South,Hyderabad,7,700,232.93
ORD02816,04-03-2024,CUST1661,Jason Torres,Laptop,Electronics,North,Chennai,2,100000,15609.5
ORD02817,05-03-2024,CUST1025,Crystal Rogers,Keyboard,Electronics,East,Chennai,8,9600,2418.16
ORD02818,04-06-2024,CUST1495,Jordan Schneider,Laptop,Electronics,South,Bengaluru,1,50000,6436.71
ORD02819,19-04-2025,CUST1678,Derrick Ramirez,Mouse,Electronics,South,Mumbai,5,2500,446.48
ORD02820,20-08-2024,CUST1990,Jason Flores,Notebook,Office Supplies,North,Ahmedabad,1,100,31.88
ORD02821,17-06-2024,CUST1930,Andrew Williams,Notebook,Office Supplies,North,Ahmedabad,2,200,59.8
ORD02822,20-12-2024,CUST1359,Christy Kennedy,Mouse,Electronics,South,Kolkata,4,2000,407.81
ORD02823,09-07-2024,CUST1589,Ashlee Lopez,Keyboard,Electronics,West,Ahmedabad,1,1200,254.53
ORD02824,22-09-2025,CUST1360,Heidi Torres,Desk,Furniture,South,Ahmedabad,3,45000,6110
ORD02825,10-12-2025,CUST1789,Adam Arnold,Keyboard,Electronics,West,Ahmedabad,3,3600,569.14
ORD02826,07-01-2025,CUST1873,Erin Figueroa,Monitor,Electronics,West,Ahmedabad,3,36000,3784.61
ORD02827,09-03-2025,CUST1437,Richard Rice,Desk,Furniture,North,Chennai,4,60000,5598.16
ORD02828,20-02-2024,CUST1564,Matthew Clark,Laptop,Electronics,West,Delhi,8,400000,67554.55
ORD02829,03-05-2024,CUST1782,Stephen Anderson,Keyboard,Electronics,South,Ahmedabad,7,8400,1787.99
ORD02830,18-05-2025,CUST1127,Barbara Willis,Notebook,Office Supplies,South,Kolkata,1,100,22.78
ORD02831,20-07-2025,CUST1227,Martha Lee,Mouse,Electronics,South,Mumbai,6,3000,717.34
ORD02832,25-09-2024,CUST1546,Tammy Jones,Printer,Office Supplies,East,Kolkata,7,63000,7899.1
ORD02833,25-09-2024,CUST1134,Grace Swanson,Printer,Office Supplies,South,Ahmedabad,4,36000,3220.51
ORD02834,14-06-2024,CUST1941,Christina Le MD,Monitor,Electronics,North,Mumbai,3,36000,4238.9
ORD02835,20-12-2024,CUST1573,Joshua King,Chair,Furniture,South,Bengaluru,5,35000,11359.98
ORD02836,21-01-2025,CUST1187,Sarah Meadows,Keyboard,Electronics,East,Ahmedabad,6,7200,1357.94
ORD02837,05-09-2024,CUST1853,Stephanie West,Desk,Furniture,West,Ahmedabad,1,15000,2232.24
ORD02838,05-10-2024,CUST1406,Susan Jones,Mouse,Electronics,West,Pune,2,1000,224.17
ORD02839,16-11-2025,CUST1322,Timothy Gordon,Mouse,Electronics,South,Pune,4,2000,309.67
ORD02840,06-11-2025,CUST1073,Kyle Horton,Mouse,Electronics,South,Kolkata,6,3000,520.8
ORD02841,04-06-2025,CUST1803,Angel Knight,Keyboard,Electronics,East,Kolkata,7,8400,1842.39
ORD02842,30-01-2025,CUST1064,Melissa Yang,Monitor,Electronics,East,Pune,8,96000,15755.19
ORD02843,14-09-2024,CUST1582,Michael Berg,Printer,Office Supplies,North,Bengaluru,1,9000,825.23
ORD02844,01-10-2024,CUST1073,Carol Christensen,Mouse,Electronics,North,Chennai,6,3000,496.25
ORD02845,06-08-2025,CUST1955,Richard Morales,Desk,Furniture,North,Kolkata,7,105000,10873.44
ORD02846,23-05-2025,CUST1366,Clinton Moore,Monitor,Electronics,South,Delhi,6,72000,10481.57
ORD02847,19-01-2024,CUST1259,Michael Suarez,Printer,Office Supplies,South,Kolkata,1,9000,1068.05
ORD02848,29-10-2025,CUST1508,Joy Zimmerman,Keyboard,Electronics,North,Bengaluru,1,1200,178.24
ORD02849,25-07-2024,CUST1585,Elizabeth Robinson,Mouse,Electronics,South,Kolkata,3,1500,291.88
ORD02850,24-10-2025,CUST1464,Kristen Jackson,Notebook,Office Supplies,West,Delhi,8,800,244.61
ORD02851,12-03-2025,CUST1502,David Williams,Printer,Office Supplies,West,Ahmedabad,4,36000,2680.26
ORD02852,29-10-2025,CUST1398,Stephen Ho,Mouse,Electronics,North,Hyderabad,3,1500,257.11
ORD02853,06-03-2025,CUST1360,Richard Day,Desk,Furniture,South,Ahmedabad,8,120000,15685.19
ORD02854,03-04-2024,CUST1645,Rodney Nichols,Chair,Furniture,West,Chennai,4,28000,5384.21
ORD02855,08-06-2025,CUST1688,Gregory Jacobs,Chair,Furniture,East,Bengaluru,4,28000,5029.68
ORD02856,11-06-2024,CUST1123,Bradley Thornton,Monitor,Electronics,North,Chennai,2,24000,2832.62
ORD02857,22-01-2025,CUST1278,Miranda Ortiz,Laptop,Electronics,East,Hyderabad,6,300000,53555.79
ORD02858,21-02-2024,CUST1001,Erika Brown,Chair,Furniture,South,Kolkata,8,56000,9857.86
ORD02859,11-07-2025,CUST1681,Samantha Robinson,Printer,Office Supplies,West,Hyderabad,7,63000,5567.32
ORD02860,30-08-2025,CUST1460,Cassandra Bonilla,Notebook,Office Supplies,East,Mumbai,5,500,156.52
ORD02861,21-12-2024,CUST1436,Veronica Osborne,Notebook,Office Supplies,North,Pune,4,400,111.77
ORD02862,07-09-2024,CUST1361,Ashley Reese,Desk,Furniture,East,Ahmedabad,1,15000,1284.9
ORD02863,30-01-2025,CUST1998,Matthew Berg,Printer,Office Supplies,East,Kolkata,4,36000,2601.29
ORD02864,22-04-2024,CUST1903,Kristen Montoya,Keyboard,Electronics,East,Bengaluru,8,9600,1852.47
ORD02865,20-02-2024,CUST1711,Derrick Perkins,Notebook,Office Supplies,East,Hyderabad,4,400,107.12
ORD02866,22-04-2024,CUST1165,Nicole Moore,Laptop,Electronics,South,Hyderabad,3,150000,24861.71
ORD02867,28-08-2024,CUST1080,Nicholas Richardson,Notebook,Office Supplies,East,Pune,4,400,114.71
ORD02868,15-10-2024,CUST1423,Anna White,Desk,Furniture,West,Ahmedabad,7,105000,11456.03
ORD02869,26-10-2024,CUST1763,Scott Lopez,Chair,Furniture,South,Pune,6,42000,12098.43
ORD02870,08-11-2024,CUST1626,Nicholas Holland Jr.,Chair,Furniture,North,Kolkata,2,14000,4112.58
ORD02871,21-09-2024,CUST1282,Christopher Long,Monitor,Electronics,West,Pune,4,48000,8641.94
ORD02872,27-09-2024,CUST1017,Andrea Jones,Monitor,Electronics,South,Bengaluru,5,60000,11036.2
ORD02873,27-05-2025,CUST1430,Terry Waller,Monitor,Electronics,South,Hyderabad,1,12000,1900.79
ORD02874,10-06-2024,CUST1106,Joseph Acosta,Monitor,Electronics,North,Hyderabad,5,60000,6838.7
ORD02875,27-04-2024,CUST1881,Lindsey Gray,Keyboard,Electronics,West,Delhi,1,1200,267.54
ORD02876,15-06-2025,CUST1356,Ronald Hines,Printer,Office Supplies,South,Pune,6,54000,4756.4
ORD02877,22-08-2025,CUST1135,Amanda Wright,Notebook,Office Supplies,South,Delhi,6,600,162.36
ORD02878,11-10-2024,CUST1580,Charles Burton,Monitor,Electronics,West,Pune,1,12000,1306.34
ORD02879,17-09-2025,CUST1228,Vincent Rosario,Notebook,Office Supplies,North,Delhi,2,200,47.34
ORD02880,27-04-2024,CUST1208,Noah Morgan,Keyboard,Electronics,West,Chennai,6,7200,1100.13
ORD02881,01-09-2025,CUST1401,Christina Castillo,Notebook,Office Supplies,South,Chennai,6,600,183.11
ORD02882,22-07-2025,CUST1962,Jill Martin,Desk,Furniture,West,Mumbai,8,120000,18407.6
ORD02883,04-01-2025,CUST1565,Christopher Brown,Monitor,Electronics,East,Ahmedabad,2,24000,3083.96
ORD02884,14-08-2024,CUST1086,Lori Martinez,Chair,Furniture,North,Ahmedabad,6,42000,9848.26
ORD02885,30-10-2024,CUST1911,Ashley Phillips,Desk,Furniture,South,Ahmedabad,1,15000,2215.82
ORD02886,18-05-2024,CUST1034,Sara Thomas,Notebook,Office Supplies,South,Ahmedabad,3,300,113.37
ORD02887,28-09-2024,CUST1416,Allison Simmons,Chair,Furniture,South,Mumbai,8,56000,12259.14
ORD02888,06-04-2025,CUST1731,Matthew Perez,Laptop,Electronics,West,Kolkata,5,250000,37763.75
ORD02889,28-10-2025,CUST1321,Janice Henson,Laptop,Electronics,South,Pune,1,50000,9281.71
ORD02890,31-10-2025,CUST1091,Ashley Jackson,Notebook,Office Supplies,West,Hyderabad,1,100,23.75
ORD02891,11-07-2024,CUST1038,Brian Sosa,Chair,Furniture,East,Ahmedabad,2,14000,3428.21
ORD02892,03-07-2025,CUST1812,Luis Wilson,Desk,Furniture,East,Delhi,1,15000,1427.58
ORD02893,16-09-2025,CUST1966,Tamara Huang,Keyboard,Electronics,East,Kolkata,3,3600,856.11
ORD02894,10-12-2024,CUST1747,Cassandra Moreno,Notebook,Office Supplies,South,Ahmedabad,6,600,145.57
ORD02895,05-06-2024,CUST1638,Meghan Hernandez,Monitor,Electronics,South,Delhi,3,36000,5465.82
ORD02896,14-02-2025,CUST1587,Elizabeth Roth,Keyboard,Electronics,North,Ahmedabad,1,1200,187.36
ORD02897,12-08-2024,CUST1202,Brian Hendricks,Monitor,Electronics,East,Kolkata,1,12000,1508.1
ORD02898,09-12-2025,CUST1125,Tasha Cochran,Printer,Office Supplies,West,Hyderabad,8,72000,5332.55
ORD02899,13-03-2025,CUST1145,Angela Smith,Desk,Furniture,West,Chennai,1,15000,1732.54
ORD02900,28-02-2024,CUST1177,Brittany Rios,Desk,Furniture,East,Chennai,4,60000,8922.15
ORD02901,26-06-2024,CUST1932,James Griffith,Monitor,Electronics,South,Pune,1,12000,1344.5
ORD02902,09-08-2024,CUST1277,Karen Jones,Printer,Office Supplies,South,Delhi,3,27000,2270.68
ORD02903,18-08-2025,CUST1828,Tina Ramirez,Keyboard,Electronics,North,Mumbai,5,6000,1170.09
ORD02904,08-11-2025,CUST1816,Zachary White,Printer,Office Supplies,South,Pune,3,27000,3441.33
ORD02905,27-02-2025,CUST1938,Francisco Coleman,Laptop,Electronics,East,Hyderabad,6,300000,39695.07
ORD02906,08-12-2025,CUST1507,Jennifer Leon,Mouse,Electronics,East,Pune,8,4000,955.08
ORD02907,07-09-2025,CUST1958,Robert Valdez,Notebook,Office Supplies,South,Pune,2,200,64.4
ORD02908,08-07-2025,CUST1232,Jason Crawford,Laptop,Electronics,West,Bengaluru,7,350000,57698.96
ORD02909,06-03-2024,CUST1184,Kim Underwood,Printer,Office Supplies,South,Chennai,3,27000,2439.96
